"id","account","description","category","reference","currency","amount","status","transactionDate","createdAt","updatedAt"
e32df0c1-ab0b-4a85-b878-9524de20884f,Household,"Cash from Fletcher, Adrian Q.",,Ref 3030,GBP,239.09,BOOKED,2020-09-17 17:07:29,2021-06-24 17:42:39,2021-06-24 17:42:39
"802f2ddb-1aed-49c5-9acb-b8cfa878f9ac",Household,"Cash to Pollard, Leila E.",Sample,Ref 2413,GBP,-84.37,BOOKED,2020-09-23 08:52:02,2021-06-24 17:42:39,2021-06-24 17:42:39
a675f469-450b-46d5-89c4-1655df5a99c7,Household,"Cash from Snyder, Beatrice B.",,Ref 2273,GBP,85.8,BOOKED,2020-09-17 00:24:45,2021-06-24 17:42:39,2021-06-24 17:42:39
"83a1d789-fae9-42d7-ae5b-ad6af66f9289",Household,"Cash to Graham, Octavia M.",,Ref 1422,GBP,-66.65,BOOKED,2020-09-11 21:21:47,2021-06-24 17:42:39,2021-06-24 17:42:39
ee346669-05ec-436b-8975-198f47888102,Household,"Cash to Ratliff, Jamal J.",,Ref 7147,GBP,-145.39,BOOKED,2020-09-09 15:03:58,2021-06-24 17:42:39,2021-06-24 17:42:39
"544b288a-0733-4d8f-b703-c0952f0b3df5",Household,"Cash from Drake, Thor O.",,Ref 5160,GBP,254.11,BOOKED,2020-08-24 21:04:42,2021-06-24 17:42:39,2021-06-24 17:42:39
dc23ec9f-6940-45fa-9021-4800270deca8,Household,"Cash to Riley, Colleen O.",,Ref 1454,GBP,-494.03,BOOKED,2020-08-24 05:51:01,2021-06-24 17:42:39,2021-06-24 17:42:39
"9206cad4-4fa7-4d21-8db0-c903aea0293d",Household,"Cash to Pollard, Leila E.",,Ref 4040,GBP,-224.56,BOOKED,2020-08-23 08:54:47,2021-06-24 17:42:39,2021-06-24 17:42:39
"8ad5380b-04a6-4d93-bff7-c938b76af70b",Household,"Cash from Blackwell, Alisa T.",,Ref 3581,GBP,35.78,BOOKED,2020-08-20 19:50:17,2021-06-24 17:42:39,2021-06-24 17:42:39
bbe45784-6ffd-4d64-aa8e-8d1de349d75d,Household,"Cash from Dawson, Kenneth M.",,Ref 1281,GBP,283.69,BOOKED,2020-08-19 00:52:31,2021-06-24 17:42:39,2021-06-24 17:42:39
"0aed522b-9a36-4e63-870d-30c9c142bd97",Household,"Cash from Dudley, Meredith R.",,Ref 6219,GBP,392.1,BOOKED,2020-08-16 20:47:27,2021-06-24 17:42:39,2021-06-24 17:42:39
"9da7726f-9d40-4284-8818-99aa1e17dbde",Household,"Cash to Harris, Jana Y.",,Ref 8144,GBP,-311.36,BOOKED,2020-08-16 06:45:39,2021-06-24 17:42:39,2021-06-24 17:42:39
"479ceb9f-ef86-4d02-b4d9-67fdbe9310c7",Household,"Cash to Morse, Lev C.",,Ref 9242,GBP,-497.76,BOOKED,2020-08-13 17:09:36,2021-06-24 17:42:39,2021-06-24 17:42:39
c388c964-7b08-4c22-8955-d668a3c73559,Household,"Cash to Roman, Daphne P.",,Ref 7727,GBP,-181.49,BOOKED,2020-08-10 21:52:06,2021-06-24 17:42:39,2021-06-24 17:42:39
"9790f0b9-5f19-48f2-8f1a-b550bb9ab09c",Household,"Cash from Austin, Dieter I.",,Ref 5583,GBP,377.9,BOOKED,2020-08-10 09:59:09,2021-06-24 17:42:39,2021-06-24 17:42:39
b9cb2b41-4552-42f7-82a8-9cf6544bb088,Household,"Cash to Snyder, Beatrice B.",,Ref 1600,GBP,-248.73,BOOKED,2020-08-09 09:38:05,2021-06-24 17:42:39,2021-06-24 17:42:39
e6be3352-03db-4122-8fcc-680b6c25b9ae,Household,"Cash from Peters, Calista O.",,Ref 1103,GBP,124.52,BOOKED,2020-08-06 18:08:56,2021-06-24 17:42:39,2021-06-24 17:42:39
"6bea8825-1217-42b8-ba00-2c6160611982",Household,"Cash from Dejesus, Amir O.",,Ref 1834,GBP,134.85,BOOKED,2020-08-06 03:25:21,2021-06-24 17:42:39,2021-06-24 17:42:39
b4e42e7e-1c27-44e9-aad9-39f358ea797b,Household,"Cash from Fletcher, Adrian Q.",Another One,Ref 6757,GBP,288.23,BOOKED,2020-08-30 13:16:31,2021-06-24 17:42:39,2021-06-24 17:42:39
"3bf42f8a-8a12-4fa3-88f7-6355458cc439",Household,"Cash from Francis, Arthur N.",Another One,Ref 160,GBP,498.72,BOOKED,2020-08-26 18:00:30,2021-06-24 17:42:39,2021-06-24 17:42:39
e4f40e09-c1e5-40b9-823f-39dcb402d27a,Household,"Cash from Gonzales, Wylie D.",Another One,Ref 488,GBP,174.0,BOOKED,2020-08-24 08:15:26,2021-06-24 17:42:39,2021-06-24 17:42:39
"43dc37f9-7c9e-4c76-b5f9-333fe95b2438",Household,"Cash from Greer, Chadwick P.",Sample,Ref 6902,GBP,206.84,BOOKED,2020-08-02 13:22:34,2021-06-24 17:42:39,2021-06-24 17:42:39
"32bc3dbd-34e0-423e-a3b7-a2a047481a67",Household,"Cash to Bass, Nicholas D.",Sample,Ref 1599,GBP,-410.13,BOOKED,2020-08-02 05:01:02,2021-06-24 17:42:39,2021-06-24 17:42:39
a857cdcd-590a-4365-8db7-bde445865cb1,Household,"Cash to Tyson, Colorado N.",Sample,Ref 5185,GBP,-396.6,BOOKED,2020-07-29 00:46:33,2021-06-24 17:42:39,2021-06-24 17:42:39
c992a976-5710-4ec0-be00-b69343760837,Household,"Cash from Mcmahon, Kendall N.",,Ref 5865,GBP,480.78,BOOKED,2020-07-25 09:43:58,2021-06-24 17:42:39,2021-06-24 17:42:39
"81f3b10a-c4f4-4dab-8d5e-56b44edcbc0b",Household,"Cash to Dawson, Kenneth M.",,Ref 1414,GBP,-493.65,BOOKED,2020-07-25 07:51:23,2021-06-24 17:42:39,2021-06-24 17:42:39
"8e9c20e3-44ed-4ba0-a19c-26292b1f3599",Household,"Cash from Stone, Tasha D.",,Ref 825,GBP,406.54,BOOKED,2020-07-24 16:46:11,2021-06-24 17:42:39,2021-06-24 17:42:39
"6f42b424-35c5-46cd-bb7a-576c9f3ddd69",Household,"Cash to Snider, Linda L.",,Ref 9732,GBP,-208.85,BOOKED,2020-07-24 07:08:46,2021-06-24 17:42:39,2021-06-24 17:42:39
e6d38daa-6c1c-49c5-9e4d-ed00952282d1,Household,"Cash from Wooten, Xenos T.",,Ref 2436,GBP,449.55,BOOKED,2020-07-19 19:19:09,2021-06-24 17:42:39,2021-06-24 17:42:39
"0453112e-64e0-42bd-be9c-451315c4d2bc",Household,"Cash from Vasquez, Claire V.",,Ref 5302,GBP,32.33,BOOKED,2020-07-17 14:32:08,2021-06-24 17:42:39,2021-06-24 17:42:39
"3c90b3a5-4556-443e-af3f-65eb9642712c",Household,"Cash from Russell, Simone X.",,Ref 6115,GBP,54.01,BOOKED,2020-07-15 23:19:46,2021-06-24 17:42:39,2021-06-24 17:42:39
cf545156-f6fd-408d-b9bf-1a56ce443424,Household,"Cash to Juarez, Jenna M.",,Ref 7962,GBP,-438.23,BOOKED,2020-07-14 03:33:29,2021-06-24 17:42:39,2021-06-24 17:42:39
a6ba5092-8c0f-4828-b00e-f4f224a15ac0,Household,"Cash to Hebert, Cally W.",,Ref 8361,GBP,-81.53,BOOKED,2020-07-13 12:52:25,2021-06-24 17:42:39,2021-06-24 17:42:39
"861582ce-9718-4228-a015-8da39aa25835",Household,"Cash from Glover, Lara R.",,Ref 4568,GBP,281.32,BOOKED,2020-07-13 07:21:04,2021-06-24 17:42:39,2021-06-24 17:42:39
e07ca09d-a4d0-4e90-9502-b71b2ecc3f26,Household,"Cash to Snyder, Beatrice B.",,Ref 9409,GBP,-396.83,BOOKED,2020-07-13 01:20:23,2021-06-24 17:42:39,2021-06-24 17:42:39
f78c5a36-aa2f-47a9-9f5f-91f2395498d1,Household,"Cash from Hebert, Cally W.",,Ref 8667,GBP,62.01,BOOKED,2020-07-10 13:00:39,2021-06-24 17:42:39,2021-06-24 17:42:39
"025fc743-bc83-4663-bf2c-98f75990335e",Household,"Cash to Morrison, Julian J.",,Ref 5139,GBP,-287.75,BOOKED,2020-07-09 04:34:07,2021-06-24 17:42:39,2021-06-24 17:42:39
"7c8b9b1b-11bf-404b-9bbe-7fa61cbb53e6",Household,"Cash from Mcleod, Kellie I.",,Ref 4538,GBP,482.67,BOOKED,2020-07-09 01:12:24,2021-06-24 17:42:39,2021-06-24 17:42:39
"4a6f4e7f-7ebf-48bb-963b-481618198a24",Household,"Cash to Buck, Ignacia O.",,Ref 3033,GBP,-404.79,BOOKED,2020-07-08 15:22:43,2021-06-24 17:42:39,2021-06-24 17:42:39
"8831fb7a-8173-4060-9b9c-54dbda8119b1",Household,"Cash to Snyder, Beatrice B.",,Ref 9214,GBP,-387.27,BOOKED,2020-07-07 06:56:23,2021-06-24 17:42:39,2021-06-24 17:42:39
"17381af4-26c2-4fd5-bc51-4f7e774ef496",Household,"Cash from Austin, Dieter I.",,Ref 8879,GBP,277.44,BOOKED,2020-07-07 00:37:07,2021-06-24 17:42:39,2021-06-24 17:42:39
"9e6668bf-a784-44fc-ba9e-a98991e8233c",Household,"Cash from Mcconnell, Sierra Z.",,Ref 6257,GBP,22.83,BOOKED,2020-07-06 22:29:11,2021-06-24 17:42:39,2021-06-24 17:42:39
"5441ab7d-2fd7-4d8e-93ef-86356ef655d2",Household,"Cash to Mendez, Mariam R.",,Ref 1872,GBP,-278.9,BOOKED,2020-07-05 21:19:40,2021-06-24 17:42:39,2021-06-24 17:42:39
"69dae6a9-76dc-4c11-809b-114210b3b3a9",Household,"Cash to Snyder, Beatrice B.",,Ref 5748,GBP,-100.12,BOOKED,2020-07-04 09:45:24,2021-06-24 17:42:39,2021-06-24 17:42:39
"0c6e5e04-05b3-415a-9ebf-c7162cc7be2a",Household,"Cash from Dawson, Kenneth M.",Another One,Ref 5001,GBP,313.85,BOOKED,2020-07-07 06:20:41,2021-06-24 17:42:39,2021-06-24 17:42:39
"60c80c84-0ee9-4004-b17c-c88fb63f4e28",Household,"Cash to Blackwell, Alisa T.",Another One,Ref 3027,GBP,-275.99,BOOKED,2020-07-05 13:01:36,2021-06-24 17:42:39,2021-06-24 17:42:39
d4d228ba-df63-4520-ac4f-b42f5fe951a0,Household,"Cash to Holland, Ishmael T.",,Ref 2620,GBP,-403.15,BOOKED,2020-07-04 09:30:16,2021-06-24 17:42:39,2021-06-24 17:42:39
"500993fa-336f-4f9c-bec6-835097f63640",Household,"Cash to Puckett, Jameson I.",,Ref 5251,GBP,-420.92,BOOKED,2020-07-03 09:51:35,2021-06-24 17:42:39,2021-06-24 17:42:39
"9c834253-b28c-4257-bb9f-50f41c5cbc01",Household,"Cash from Mccray, Zena K.",,Ref 417,GBP,370.14,BOOKED,2020-07-03 08:46:39,2021-06-24 17:42:39,2021-06-24 17:42:39
f019bef7-f7b9-4cf5-8c64-84d17ad6bf4e,Household,"Cash from Rollins, Amela Y.",,Ref 9619,GBP,387.83,BOOKED,2020-06-30 05:46:13,2021-06-24 17:42:39,2021-06-24 17:42:39
"4387e023-bfb7-4094-8afd-03aa8897ac0c",Household,"Cash from Riley, Colleen O.",,Ref 1725,GBP,191.07,BOOKED,2020-06-30 00:21:10,2021-06-24 17:42:39,2021-06-24 17:42:39
bd11ac8a-52c5-4a60-b7a6-8e7aebbeba7f,Household,"Cash to Montoya, Adrienne E.",,Ref 3452,GBP,-474.53,BOOKED,2020-06-29 06:14:31,2021-06-24 17:42:39,2021-06-24 17:42:39
e0db5d98-0465-4e36-b610-5b8041fe44fd,Household,"Cash from Mcclure, Kristen S.",,Ref 5585,GBP,454.79,BOOKED,2020-06-28 22:12:08,2021-06-24 17:42:39,2021-06-24 17:42:39
f01079f2-f371-4784-a249-ffd8fe4aabdd,Household,"Cash to Roach, Cleo D.",,Ref 4280,GBP,-311.11,BOOKED,2020-06-28 07:22:23,2021-06-24 17:42:39,2021-06-24 17:42:39
"9f425d95-2803-4f46-9020-7162f4d33204",Household,"Cash to Henderson, Tyler D.",,Ref 675,GBP,-446.45,BOOKED,2020-06-27 01:09:37,2021-06-24 17:42:39,2021-06-24 17:42:39
f0a3ea04-1d1a-4007-9edf-bf2f5f535420,Household,"Cash from Tyson, Colorado N.",,Ref 798,GBP,122.53,BOOKED,2020-06-26 17:11:10,2021-06-24 17:42:39,2021-06-24 17:42:39
"27c57795-42bb-43cc-a477-09b979608164",Household,"Cash to Morse, Lev C.",,Ref 6312,GBP,-337.93,BOOKED,2020-06-26 14:04:46,2021-06-24 17:42:39,2021-06-24 17:42:39
"65a1a14f-371f-483d-b0bb-b8c63e1b4355",Household,"Cash to Morse, Lev C.",,Ref 3050,GBP,-79.4,BOOKED,2020-06-21 16:08:49,2021-06-24 17:42:39,2021-06-24 17:42:39
c6e198e4-03a3-4a43-817b-107fabca6126,Household,"Cash to Burch, Bruno K.",,Ref 3107,GBP,-65.55,BOOKED,2020-06-20 05:06:58,2021-06-24 17:42:39,2021-06-24 17:42:39
da59f4b6-6e3c-458d-8958-7ad70dd60352,Household,"Cash from Mccray, Zena K.",,Ref 8269,GBP,301.3,BOOKED,2020-06-16 14:07:00,2021-06-24 17:42:39,2021-06-24 17:42:39
fe09f20a-89cf-4e5e-a2fd-b7dad192c5d7,Household,"Cash to Patrick, Zoe V.",,Ref 1516,GBP,-34.4,BOOKED,2020-06-14 07:23:06,2021-06-24 17:42:39,2021-06-24 17:42:39
"249f8257-3fcd-4af5-ad90-d9c923f6c536",Household,"Cash to Byers, Raymond G.",,Ref 7583,GBP,-149.79,BOOKED,2020-06-11 21:03:19,2021-06-24 17:42:39,2021-06-24 17:42:39
f523df7f-cf28-43c3-8c7f-6071a9db5667,Household,"Cash from Buckner, Amanda B.",,Ref 5582,GBP,240.33,BOOKED,2020-06-10 08:00:25,2021-06-24 17:42:39,2021-06-24 17:42:39
f9b07c93-f6de-4f47-9036-e62f60a0a3d4,Household,"Cash to Holland, Ishmael T.",,Ref 6199,GBP,-453.29,BOOKED,2020-06-08 10:53:43,2021-06-24 17:42:39,2021-06-24 17:42:39
fc7ebbf7-67f1-4ce1-a561-eb106e965e8a,Household,"Cash to Drake, Thor O.",,Ref 3493,GBP,-136.1,BOOKED,2020-06-05 00:49:28,2021-06-24 17:42:39,2021-06-24 17:42:39
"7dc0660f-dfba-4ee9-99e8-b4b1e1bea20e",Household,"Cash to Dawson, Kenneth M.",,Ref 8013,GBP,-32.34,BOOKED,2020-06-02 07:32:02,2021-06-24 17:42:39,2021-06-24 17:42:39
fc7f6141-43ed-4648-a09b-a0229f0cd2d3,Household,"Cash from Glover, Lara R.",,Ref 3572,GBP,81.24,BOOKED,2020-05-29 13:49:55,2021-06-24 17:42:39,2021-06-24 17:42:39
c6dca5e2-da1a-48d7-9505-0e20aeef9fa3,Household,"Cash to Peters, Calista O.",Sample,Ref 9307,GBP,-312.86,BOOKED,2020-06-20 21:17:34,2021-06-24 17:42:39,2021-06-24 17:42:39
"58ce4b58-2f77-4679-a7d0-c7a62285be95",Household,"Cash to Russell, Simone X.",,Ref 6615,GBP,-271.13,BOOKED,2020-05-29 05:20:12,2021-06-24 17:42:39,2021-06-24 17:42:39
"71ca762b-d678-43c8-a9f7-1f0ba9bbd5bd",Household,"Cash from Strong, Hunter A.",,Ref 4653,GBP,85.03,BOOKED,2020-05-28 23:14:32,2021-06-24 17:42:39,2021-06-24 17:42:39
aed730cb-6a1e-4024-bbd0-b9e26cb4600e,Household,"Cash from Lawrence, Emmanuel M.",,Ref 4430,GBP,187.07,BOOKED,2020-05-27 04:44:59,2021-06-24 17:42:39,2021-06-24 17:42:39
"8172f678-64ce-4734-b2cf-34c34b7fa9f7",Household,"Cash to Tucker, Nell T.",,Ref 8395,GBP,-148.34,BOOKED,2020-05-26 01:24:17,2021-06-24 17:42:39,2021-06-24 17:42:39
fc459dce-d46f-4318-8c42-65417e0fe5ab,Household,"Cash to Lawrence, Emmanuel M.",,Ref 7830,GBP,-322.59,BOOKED,2020-05-22 05:37:31,2021-06-24 17:42:39,2021-06-24 17:42:39
"9fd82c8b-bf3b-48ce-8d52-ed8a9666cd41",Household,"Cash to Hodge, Julian J.",,Ref 198,GBP,-114.76,BOOKED,2020-05-15 12:42:38,2021-06-24 17:42:39,2021-06-24 17:42:39
"6ac8a1ed-dd73-4648-8473-123b60f376c2",Household,"Cash to Dickerson, Brenna Q.",,Ref 7756,GBP,-321.14,BOOKED,2020-05-11 16:09:39,2021-06-24 17:42:39,2021-06-24 17:42:39
"870f34fd-bec3-4b9b-ae43-535aa3ed8a0b",Household,"Cash from Dudley, Meredith R.",,Ref 4073,GBP,185.37,BOOKED,2020-05-09 12:28:18,2021-06-24 17:42:39,2021-06-24 17:42:39
aea87f70-1304-4604-abf0-450d3579fa26,Household,"Cash to Lindsay, Quynn M.",,Ref 7132,GBP,-15.29,BOOKED,2020-05-08 09:25:22,2021-06-24 17:42:39,2021-06-24 17:42:39
ba4b3da2-0ca4-40d7-a653-7f3c0d68d71a,Household,"Cash to Henderson, Tyler D.",,Ref 1910,GBP,-102.82,BOOKED,2020-04-23 17:45:22,2021-06-24 17:42:39,2021-06-24 17:42:39
"99766105-41d3-4dac-8628-312417db7beb",Household,"Cash from Peters, Calista O.",,Ref 6502,GBP,288.78,BOOKED,2020-04-21 22:33:14,2021-06-24 17:42:39,2021-06-24 17:42:39
"91358c66-98af-4e44-b19a-7bb6b7513e2a",Household,"Cash from Francis, Arthur N.",,Ref 7850,GBP,445.04,BOOKED,2020-04-20 09:06:53,2021-06-24 17:42:39,2021-06-24 17:42:39
"1eb97e36-ca22-4a31-ab82-9c90fb7f134c",Household,"Cash to Wooten, Xenos T.",,Ref 3670,GBP,-330.33,BOOKED,2020-04-15 21:28:29,2021-06-24 17:42:39,2021-06-24 17:42:39
db8efa28-c37a-4ed3-8ea9-9b758557a566,Household,"Cash from Glenn, Bernard C.",,Ref 97,GBP,14.44,BOOKED,2020-04-15 19:58:09,2021-06-24 17:42:39,2021-06-24 17:42:39
cbc266b6-9e2b-4b54-9166-b4ca9a7233bd,Household,"Cash to Lindsay, Quynn M.",,Ref 3976,GBP,-379.41,BOOKED,2020-04-15 19:57:24,2021-06-24 17:42:39,2021-06-24 17:42:39
cb17555d-863f-4087-90d3-401a02d1b7d1,Household,"Cash from Oneil, Shelley Y.",,Ref 8715,GBP,261.31,BOOKED,2020-04-09 20:55:28,2021-06-24 17:42:39,2021-06-24 17:42:39
"69fa0b21-06d0-47a6-951c-25a4a76637ac",Household,"Cash from Riley, Colleen O.",,Ref 8300,GBP,287.21,BOOKED,2020-04-09 20:18:16,2021-06-24 17:42:39,2021-06-24 17:42:39
"4623c0df-b7bf-449f-8274-6fffa2250d42",Household,"Cash to Key, Lesley X.",,Ref 9225,GBP,-308.27,BOOKED,2020-04-06 21:08:41,2021-06-24 17:42:39,2021-06-24 17:42:39
be45bf82-6999-47c1-bbda-0bb851989685,Household,"Cash from Austin, Dieter I.",,Ref 2207,GBP,495.76,BOOKED,2020-04-06 19:18:32,2021-06-24 17:42:39,2021-06-24 17:42:39
"0a1a1dda-ee6c-4eb5-b2c2-b5c180d77813",Household,"Cash from Holland, Ishmael T.",,Ref 6523,GBP,142.4,BOOKED,2020-04-06 18:11:54,2021-06-24 17:42:39,2021-06-24 17:42:39
f81cc6e3-e28d-410e-8c92-e652063447d7,Household,"Cash to Farmer, Eve C.",,Ref 104,GBP,-251.97,BOOKED,2020-03-29 11:15:53,2021-06-24 17:42:39,2021-06-24 17:42:39
"24620a77-27ca-4e2c-8feb-cd15bd5e1b61",Household,"Cash from Franklin, Abdul Z.",Sample,Ref 7144,GBP,256.69,BOOKED,2020-03-31 07:29:49,2021-06-24 17:42:39,2021-06-24 17:42:39
"787bf0aa-6bf6-45d0-8472-264750f3d235",Household,"Cash from Roach, Cleo D.",,Ref 144,GBP,205.32,BOOKED,2020-03-27 21:19:59,2021-06-24 17:42:39,2021-06-24 17:42:39
af5e5ab4-b1d7-4be2-8006-a8e23ce975ab,Household,"Cash from Golden, Hollee X.",,Ref 6860,GBP,163.4,BOOKED,2020-03-24 10:55:37,2021-06-24 17:42:39,2021-06-24 17:42:39
"503388f8-b6fb-43fc-bc49-e74abb8e3dd7",Household,"Cash to Riley, Colleen O.",,Ref 6991,GBP,-311.27,BOOKED,2020-03-19 17:51:13,2021-06-24 17:42:39,2021-06-24 17:42:39
"43be2df7-b9ff-4573-b303-339d04d279dc",Household,"Cash to Workman, Quail L.",,Ref 9079,GBP,-422.56,BOOKED,2020-03-17 17:51:19,2021-06-24 17:42:39,2021-06-24 17:42:39
f85ab83f-0423-4aec-b605-2144ce60a390,Household,"Cash to Bradford, Lacota O.",,Ref 2892,GBP,-370.25,BOOKED,2020-03-17 14:54:10,2021-06-24 17:42:39,2021-06-24 17:42:39
"9ea3ef2d-5e89-4586-958a-04395292e103",Household,"Cash from Lindsay, Quynn M.",,Ref 1982,GBP,493.42,BOOKED,2020-03-17 08:37:41,2021-06-24 17:42:39,2021-06-24 17:42:39
b981e69e-d3ef-458e-9fd3-8074dd16b8b9,Household,"Cash to Hernandez, Emmanuel M.",,Ref 519,GBP,-369.66,BOOKED,2020-03-15 15:32:45,2021-06-24 17:42:39,2021-06-24 17:42:39
dd3515c8-39e3-4785-8a97-89868406a08a,Household,"Cash to Roman, Daphne P.",,Ref 4118,GBP,-283.69,BOOKED,2020-03-14 16:39:00,2021-06-24 17:42:39,2021-06-24 17:42:39
ed1bd23a-e1fa-413e-acea-c37e17f0efab,Household,"Cash to Quinn, Xantha B.",,Ref 1023,GBP,-332.37,BOOKED,2020-03-12 16:57:51,2021-06-24 17:42:39,2021-06-24 17:42:39
"781d7d65-18c4-4702-8663-b3b5d4fb1a1b",Household,"Cash from Juarez, Jenna M.",,Ref 1649,GBP,46.82,BOOKED,2020-03-12 09:01:38,2021-06-24 17:42:39,2021-06-24 17:42:39
"959a44d5-104a-493f-9553-6ce39ea89ce0",Household,"Cash from Johnston, Orson O.",,Ref 3158,GBP,366.75,BOOKED,2020-03-12 00:53:09,2021-06-24 17:42:39,2021-06-24 17:42:39
"1e8f2711-a296-422e-b9c4-89229d2147eb",Household,"Cash to Mendez, Mariam R.",,Ref 84,GBP,-135.46,BOOKED,2020-03-10 16:01:32,2021-06-24 17:42:39,2021-06-24 17:42:39
"488723ff-b74a-475c-99db-f330aab778df",Household,"Cash from Hodge, Julian J.",,Ref 3376,GBP,407.93,BOOKED,2020-03-10 09:13:08,2021-06-24 17:42:39,2021-06-24 17:42:39
"847df8dc-28fd-4fc1-866a-11ce42d06b50",Household,"Cash to Roman, Daphne P.",,Ref 2759,GBP,-483.79,BOOKED,2020-03-09 21:17:52,2021-06-24 17:42:39,2021-06-24 17:42:39
"83d4e366-80ae-49bf-9acb-bbac45a110f7",Household,"Cash to Dejesus, Amir O.",,Ref 6856,GBP,-300.31,BOOKED,2020-03-09 13:14:25,2021-06-24 17:42:39,2021-06-24 17:42:39
"33f28eb4-3acb-4f3f-8598-2bae9b68342e",Household,"Cash from Doyle, Pearl U.",,Ref 8435,GBP,222.42,BOOKED,2020-03-08 00:01:28,2021-06-24 17:42:39,2021-06-24 17:42:39
b5998399-071b-4ed7-870a-c4d686ad91c0,Household,"Cash from Peters, Calista O.",,Ref 2434,GBP,26.88,BOOKED,2020-03-07 22:59:28,2021-06-24 17:42:39,2021-06-24 17:42:39
"4f920bac-eecf-4296-a7bd-0160e2efe46a",Household,"Cash from Roberson, Acton Z.",,Ref 6594,GBP,281.83,BOOKED,2020-03-06 02:56:42,2021-06-24 17:42:39,2021-06-24 17:42:39
fc52a484-fd4b-4d55-b073-1863a60d3b98,Household,"Cash to Nielsen, Yeo P.",,Ref 3310,GBP,-176.12,BOOKED,2020-03-05 07:15:42,2021-06-24 17:42:39,2021-06-24 17:42:39
"0781c434-b4f5-443b-9876-5d38ef917163",Household,"Cash from Dudley, Shelby U.",,Ref 4398,GBP,185.08,BOOKED,2020-03-04 04:51:10,2021-06-24 17:42:39,2021-06-24 17:42:39
a193b4c7-ab54-49cf-b3c2-4bacd21a5c88,Household,"Cash from Roach, Cleo D.",,Ref 2082,GBP,385.24,BOOKED,2020-03-02 14:42:51,2021-06-24 17:42:39,2021-06-24 17:42:39
bd4aa8d4-3500-41eb-b8e6-2315c99c66e9,FR Bills,"Cash to Rollins, Amela Y.",,Ref 4887,EUR,-66.45,BOOKED,2021-02-27 12:08:19,2021-06-24 17:42:39,2021-06-24 17:42:39
"614fe256-23d3-492b-8df0-9d4e2bf12652",FR Bills,"Cash to Sykes, Unity E.",,Ref 4764,EUR,-367.82,BOOKED,2021-02-25 05:04:20,2021-06-24 17:42:39,2021-06-24 17:42:39
beaaacb1-754e-496c-85d8-5c3f3516bf26,FR Bills,"Cash to Lamb, Rashad O.",,Ref 3988,EUR,-327.42,BOOKED,2021-02-24 06:28:49,2021-06-24 17:42:39,2021-06-24 17:42:39
"308fa37c-85de-47e2-86ff-2ddae99bb536",FR Bills,"Cash to Mendez, Mariam R.",,Ref 6622,EUR,-413.5,BOOKED,2021-02-23 04:05:47,2021-06-24 17:42:39,2021-06-24 17:42:39
"2926bbee-654a-479b-b3d9-5bbd57cd3047",FR Bills,"Cash to Harding, Michael Y.",,Ref 7014,EUR,-114.72,BOOKED,2021-02-22 18:43:09,2021-06-24 17:42:39,2021-06-24 17:42:39
"63b4a3df-5940-43ce-b6fa-123e06f85d83",FR Bills,"Cash to Burch, Bruno K.",,Ref 8280,EUR,-229.66,BOOKED,2021-02-21 21:18:14,2021-06-24 17:42:39,2021-06-24 17:42:39
ee8eef90-6500-45ef-8f76-686aa78de3c6,FR Bills,"Cash from Marks, Serena D.",,Ref 3367,EUR,29.55,BOOKED,2021-02-20 07:31:28,2021-06-24 17:42:39,2021-06-24 17:42:39
"4f6b48f9-98a7-467c-b4e6-0eb67ecc4d85",FR Bills,"Cash from Buckner, Amanda B.",,Ref 7847,EUR,207.78,BOOKED,2021-02-20 05:55:38,2021-06-24 17:42:39,2021-06-24 17:42:39
"41b9dc93-c521-4c72-8aac-a3259e1095a3",FR Bills,"Cash from Nielsen, Yeo P.",,Ref 8867,EUR,28.13,BOOKED,2021-02-19 13:36:54,2021-06-24 17:42:39,2021-06-24 17:42:39
"0deac52c-d793-4c5a-8c4b-d6e1c713bf7e",FR Bills,"Cash to Mcclure, Kristen S.",,Ref 599,EUR,-234.22,BOOKED,2021-02-17 12:32:52,2021-06-24 17:42:39,2021-06-24 17:42:39
"8186fbff-23e2-4337-bb0e-ae95aeda9574",FR Bills,"Cash to Strong, Hunter A.",,Ref 785,EUR,-109.46,BOOKED,2021-02-15 00:29:02,2021-06-24 17:42:39,2021-06-24 17:42:39
"896b6a6c-80ef-4368-ba7a-05203b0766ce",FR Bills,"Cash from Mcleod, Kellie I.",,Ref 1472,EUR,77.0,BOOKED,2021-02-14 00:01:01,2021-06-24 17:42:39,2021-06-24 17:42:39
"6910c4ca-ed81-4508-bb0a-410f2e7a540c",FR Bills,"Cash to Leonard, Martha U.",,Ref 4202,EUR,-22.92,BOOKED,2021-02-12 11:25:43,2021-06-24 17:42:39,2021-06-24 17:42:39
"1634f817-1c34-4e87-9021-8e3c308bb1ac",FR Bills,"Cash from Dickerson, Brenna Q.",,Ref 5677,EUR,438.66,BOOKED,2021-02-11 15:00:34,2021-06-24 17:42:39,2021-06-24 17:42:39
"3811edc5-7682-48b2-9b71-d721841bd30c",FR Bills,"Cash to Hardin, Demetrius C.",,Ref 8538,EUR,-13.11,BOOKED,2021-02-11 12:31:38,2021-06-24 17:42:39,2021-06-24 17:42:39
"4fb45b41-b786-45ae-94d2-68d216ecb50f",FR Bills,"Cash to Gonzales, Wylie D.",,Ref 3984,EUR,-456.54,BOOKED,2021-02-09 08:46:05,2021-06-24 17:42:39,2021-06-24 17:42:39
